ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Granularity_1_DF_image,Granularity_2_DF_image,Granularity_3_DF_image,Granularity_4_DF_image,Granularity_5_DF_image,Intensity_IntegratedIntensityEdge_DF_image,Intensity_IntegratedIntensity_DF_image,Intensity_LowerQuartileIntensity_DF_image,Intensity_MADIntensity_DF_image,Intensity_MassDisplacement_DF_image,Intensity_MaxIntensityEdge_DF_image,Intensity_MaxIntensity_DF_image,Intensity_MeanIntensityEdge_DF_image,Intensity_MeanIntensity_DF_image,Intensity_MedianIntensity_DF_image,Intensity_MinIntensityEdge_DF_image,Intensity_MinIntensity_DF_image,Intensity_StdIntensityEdge_DF_image,Intensity_StdIntensity_DF_image,Intensity_UpperQuartileIntensity_DF_image,Location_CenterMassIntensity_X_DF_image,Location_CenterMassIntensity_Y_DF_image,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_DF_image,Location_MaxIntensity_Y_DF_image,Number_Object_Number,RadialDistribution_FracAtD_DF_image_1of4,RadialDistribution_FracAtD_DF_image_2of4,RadialDistribution_FracAtD_DF_image_3of4,RadialDistribution_FracAtD_DF_image_4of4,RadialDistribution_MeanFrac_DF_image_1of4,RadialDistribution_MeanFrac_DF_image_2of4,RadialDistribution_MeanFrac_DF_image_3of4,RadialDistribution_MeanFrac_DF_image_4of4,RadialDistribution_RadialCV_DF_image_1of4,RadialDistribution_RadialCV_DF_image_2of4,RadialDistribution_RadialCV_DF_image_3of4,RadialDistribution_RadialCV_DF_image_4of4,Texture_AngularSecondMoment_DF_image_3_0,Texture_AngularSecondMoment_DF_image_3_135,Texture_AngularSecondMoment_DF_image_3_45,Texture_AngularSecondMoment_DF_image_3_90,Texture_Contrast_DF_image_3_0,Texture_Contrast_DF_image_3_135,Texture_Contrast_DF_image_3_45,Texture_Contrast_DF_image_3_90,Texture_Correlation_DF_image_3_0,Texture_Correlation_DF_image_3_135,Texture_Correlation_DF_image_3_45,Texture_Correlation_DF_image_3_90,Texture_DifferenceEntropy_DF_image_3_0,Texture_DifferenceEntropy_DF_image_3_135,Texture_DifferenceEntropy_DF_image_3_45,Texture_DifferenceEntropy_DF_image_3_90,Texture_DifferenceVariance_DF_image_3_0,Texture_DifferenceVariance_DF_image_3_135,Texture_DifferenceVariance_DF_image_3_45,Texture_DifferenceVariance_DF_image_3_90,Texture_Entropy_DF_image_3_0,Texture_Entropy_DF_image_3_135,Texture_Entropy_DF_image_3_45,Texture_Entropy_DF_image_3_90,Texture_Gabor_DF_image_3,Texture_InfoMeas1_DF_image_3_0,Texture_InfoMeas1_DF_image_3_135,Texture_InfoMeas1_DF_image_3_45,Texture_InfoMeas1_DF_image_3_90,Texture_InfoMeas2_DF_image_3_0,Texture_InfoMeas2_DF_image_3_135,Texture_InfoMeas2_DF_image_3_45,Texture_InfoMeas2_DF_image_3_90,Texture_InverseDifferenceMoment_DF_image_3_0,Texture_InverseDifferenceMoment_DF_image_3_135,Texture_InverseDifferenceMoment_DF_image_3_45,Texture_InverseDifferenceMoment_DF_image_3_90,Texture_SumAverage_DF_image_3_0,Texture_SumAverage_DF_image_3_135,Texture_SumAverage_DF_image_3_45,Texture_SumAverage_DF_image_3_90,Texture_SumEntropy_DF_image_3_0,Texture_SumEntropy_DF_image_3_135,Texture_SumEntropy_DF_image_3_45,Texture_SumEntropy_DF_image_3_90,Texture_SumVariance_DF_image_3_0,Texture_SumVariance_DF_image_3_135,Texture_SumVariance_DF_image_3_45,Texture_SumVariance_DF_image_3_90,Texture_Variance_DF_image_3_0,Texture_Variance_DF_image_3_135,Texture_Variance_DF_image_3_45,Texture_Variance_DF_image_3_90
3,15,3025,0.0,824.0,1.04685137019,0.0,1.0,1.0,0.785398163397,63.4342863869,76.3675323681,55.0,18.8363636364,17.0,54.0,63.4342863869,0.0,220.0,1.0,0.660416601993,1.32836926991e-17,0.203832284566,2.13546978309e-17,3.44704615297e-18,7.12763755384e-18,0.0466314582863,1.18865558257e-16,0.047380800567,3.75655139223e-18,9.26440509642e-18,2.4074173046e-18,0.0271974135947,8.03094862627e-17,0.0264155465789,3.86000127336e-18,1.99477249332e-18,6.48632591846e-18,1.28966407705e-17,3.78312236723e-18,0.0170395276996,4.15302130903e-17,0.0162138118532,1.076596454e-17,0.0169963725292,4.46932865182e-19,1.75338868852e-18,1.00778158309e-17,1.21796139898e-18,3.54087190567e-18,5.12716569117,9.81364293932,3.20434867656,3.72922577084,3.44236225,0.0907911802642,1.46811627713,0.000381475547329,3.05180437863e-05,2.30185109542,0.00053406576626,0.0176699478179,0.00042032953826,0.000485327694919,0.000411993591115,0.000320439459756,0.0,3.4893943897e-05,0.000795408794612,0.000442511634901,26.8425056938,794.703543162,27.0,797.0,29.0,788.0,15,0.0173886,0.514182,0.238876,0.229553,0.252887672664,1.30159079904,0.885539645713,0.861535871646,1.15988445793,1.16494562196,0.0371309488897,0.0136021751479,0.953742481295,0.93609265038,0.936092103305,0.94220524231,0.0839160839161,0.205621301775,0.204142011834,0.188811188811,0.601713375212,0.0766467963214,0.0832896251248,0.103855094228,0.11841179811,0.187999767829,0.182793402247,0.168528961241,0.0827893784537,0.200889652848,0.199710706908,0.185024206563,0.176745521059,0.222315477958,0.223925125231,0.208718702411,1.72419483962,-0.406188225913,-0.0878909684631,-0.074046583373,-0.117868428116,0.293512473471,0.142233020941,0.130655968967,0.160633931264,0.98753943134,0.977103536909,0.978182548395,0.979904186311,2.07202797203,2.07618343195,2.07618343195,2.07202797203,0.154355155188,0.193045747476,0.193113885813,0.179273864639,0.337469313903,0.239758214873,0.241237504814,0.232574209008,0.105346349455,0.111344879162,0.111344879162,0.105346349455
3,16,3025,82.0,26.0,1.04685137019,0.0,1.0,1.0,0.785398163397,63.4342863869,76.3675323681,28.0,11.9636363636,11.0,54.0,63.4342863869,0.0,220.0,1.0,0.660416601993,1.32836926991e-17,0.203832284566,2.13546978309e-17,3.44704615297e-18,7.12763755384e-18,0.0466314582863,1.18865558257e-16,0.047380800567,3.75655139223e-18,9.26440509642e-18,2.4074173046e-18,0.0271974135947,8.03094862627e-17,0.0264155465789,3.86000127336e-18,1.99477249332e-18,6.48632591846e-18,1.28966407705e-17,3.78312236723e-18,0.0170395276996,4.15302130903e-17,0.0162138118532,1.076596454e-17,0.0169963725292,4.46932865182e-19,1.75338868852e-18,1.00778158309e-17,1.21796139898e-18,3.54087190567e-18,2.97828117395,1.85879474328,1.01161582278,1.04713419367,0.0,0.089539940469,1.15994506725,0.000381475547329,3.05180437863e-05,0.568724474194,0.000473029678687,0.00173952849582,0.00041453676143,0.000383452914794,0.000411993591115,0.000350957503542,0.0,2.41712696796e-05,0.000144101413042,0.000427252613008,81.4314429667,26.9862004552,82.0,27.0,81.0,28.0,16,0.0103399,0.193918,0.381506,0.414235,0.189564507455,0.912291246059,1.09389236894,1.07836679406,1.08294818791,0.397398447633,0.0239453686951,0.0127738661355,0.274133209448,0.26155312314,0.262087615105,0.276534793877,0.652797202797,0.708949704142,0.718195266272,0.576223776224,0.281799496284,0.246904986067,0.236477900843,0.364906538879,0.831239888515,0.857059396361,0.851578471857,0.78804479644,0.448404689716,0.48939646174,0.494813184938,0.401347743166,1.72261369428,1.79411313949,1.78214711406,1.72508162055,4.82594089222,-0.211792674846,-0.168913059633,-0.180042523458,-0.206634520235,0.57888573705,0.53116876587,0.545487177527,0.573120198129,0.79146554595,0.78647033044,0.784712708036,0.804534126507,4.33181818182,4.32581360947,4.32470414201,4.32937062937,1.32542429337,1.36874760905,1.36174948665,1.36375560261,1.16507151939,1.17380111319,1.16305834442,1.23836813536,0.454583964986,0.469813376414,0.469312256005,0.452708078635
3,17,3025,82.0,82.0,1.04685137019,0.0,1.0,1.0,0.785398163397,63.4342863869,76.3675323681,28.0,9.67272727273,9.0,54.0,63.4342863869,0.0,220.0,1.0,0.660416601993,1.32836926991e-17,0.203832284566,2.13546978309e-17,3.44704615297e-18,7.12763755384e-18,0.0466314582863,1.18865558257e-16,0.047380800567,3.75655139223e-18,9.26440509642e-18,2.4074173046e-18,0.0271974135947,8.03094862627e-17,0.0264155465789,3.86000127336e-18,1.99477249332e-18,6.48632591846e-18,1.28966407705e-17,3.78312236723e-18,0.0170395276996,4.15302130903e-17,0.0162138118532,1.076596454e-17,0.0169963725292,4.46932865182e-19,1.75338868852e-18,1.00778158309e-17,1.21796139898e-18,3.54087190567e-18,4.31186891159,2.67207726717,2.653092704,2.70767332313,0.76175559748,0.0885786220897,1.28601510613,0.000381475547329,3.05180437863e-05,0.599386328592,0.000503547722474,0.00366216525435,0.000410086213378,0.000425128960705,0.000411993591115,0.000320439459756,0.0,3.05114202281e-05,0.000235731211477,0.000442511634901,82.1839841479,82.5704505274,82.0,82.0,89.0,91.0,17,0.0174185,0.186548,0.336063,0.459971,0.34438489778,1.14696921887,1.06337802898,0.97711443472,1.20076067097,0.577503111968,0.0673584929227,0.0117924852142,0.408471807912,0.379701286282,0.374862684255,0.40454349846,0.494755244755,0.629437869822,0.64201183432,0.532517482517,0.370702121762,0.229620252863,0.213980971717,0.324287712139,0.730296999635,0.79870142183,0.808415643301,0.750045802968,0.373232309648,0.466346153846,0.466133341795,0.406070101227,1.32278606108,1.38928861713,1.39074930763,1.33625554645,2.95934023232,-0.0876636881474,-0.0410657150024,-0.0377714991825,-0.076135129041,0.338099199238,0.237943557513,0.228594852915,0.317027471904,0.838602189666,0.817252155165,0.809588429228,0.837655273063,2.61363636364,2.64053254438,2.63979289941,2.61853146853,1.05983256979,1.08235075418,1.07631429703,1.06315565752,1.07764621742,1.00465888799,0.991552619831,1.04364259866,0.39330272874,0.408656991833,0.408921775979,0.394372707712
3,18,3025,82.0,137.0,1.04685137019,0.0,1.0,1.0,0.785398163397,63.4342863869,76.3675323681,28.0,9.67272727273,9.0,54.0,63.4342863869,0.0,220.0,1.0,0.660416601993,1.32836926991e-17,0.203832284566,2.13546978309e-17,3.44704615297e-18,7.12763755384e-18,0.0466314582863,1.18865558257e-16,0.047380800567,3.75655139223e-18,9.26440509642e-18,2.4074173046e-18,0.0271974135947,8.03094862627e-17,0.0264155465789,3.86000127336e-18,1.99477249332e-18,6.48632591846e-18,1.28966407705e-17,3.78312236723e-18,0.0170395276996,4.15302130903e-17,0.0162138118532,1.076596454e-17,0.0169963725292,4.46932865182e-19,1.75338868852e-18,1.00778158309e-17,1.21796139898e-18,3.54087190567e-18,6.40894897795,2.01325912576,4.65621603976,2.96889203678,1.67180328285,0.091248950921,1.37639429537,0.000396734569222,3.05180437863e-05,1.55290321944,0.000518806744367,0.00988784618676,0.000422448846856,0.000455006378634,0.000427252613008,0.000350957503542,0.0,3.40663429531e-05,0.000521407009102,0.000442511634901,80.5628921643,136.411587324,82.0,137.0,72.0,137.0,18,0.0477377,0.220196,0.295237,0.436829,0.943833149458,1.35384713625,0.934196966525,0.927955244427,1.38450870188,0.942587386336,0.0251369259933,0.00438021873474,0.932081764389,0.924684502031,0.920473394664,0.931392977652,0.181818181818,0.236686390533,0.259615384615,0.213986013986,0.420612361932,0.286242213071,0.217096927463,0.318105318274,0.185176984195,0.20819552296,0.22624861773,0.189589358847,0.177857107927,0.230305311439,0.25212647929,0.209095799306,0.245342760436,0.268669822245,0.274603290143,0.251370567469,2.6382788927,-0.230079993565,-0.15084551864,-0.110007665459,-0.186594967783,0.248585341649,0.20709148954,0.177373124945,0.224534134522,0.978038414075,0.973581354253,0.971283389403,0.976861943486,2.1006993007,2.10650887574,2.10650887574,2.1006993007,0.211999913614,0.229353692415,0.239990208979,0.214678375849,0.445803706783,0.426525681874,0.403596687791,0.413635874615,0.15690547215,0.165803018102,0.165803018102,0.15690547215
3,19,3025,82.0,192.0,1.04685137019,0.0,1.0,1.0,0.785398163397,63.4342863869,76.3675323681,28.0,9.67272727273,9.0,54.0,63.4342863869,0.0,220.0,1.0,0.660416601993,1.32836926991e-17,0.203832284566,2.13546978309e-17,3.44704615297e-18,7.12763755384e-18,0.0466314582863,1.18865558257e-16,0.047380800567,3.75655139223e-18,9.26440509642e-18,2.4074173046e-18,0.0271974135947,8.03094862627e-17,0.0264155465789,3.86000127336e-18,1.99477249332e-18,6.48632591846e-18,1.28966407705e-17,3.78312236723e-18,0.0170395276996,4.15302130903e-17,0.0162138118532,1.076596454e-17,0.0169963725292,4.46932865182e-19,1.75338868852e-18,1.00778158309e-17,1.21796139898e-18,3.54087190567e-18,2.44022879717,1.2331454124,0.15500048009,0.625488663018,0.414249070683,0.0876325627323,1.11242847308,0.000381475547329,3.05180437863e-05,0.2737013393,0.000518806744367,0.00140383001417,0.000405706308946,0.000367744949777,0.000411993591115,0.000350957503542,0.0,2.51402966724e-05,0.000138520329929,0.000427252613008,81.7268562336,191.982538441,82.0,192.0,83.0,201.0,19,0.0,0.121574,0.358614,0.519813,0.0,0.747479667236,1.13473458286,1.104237337,0.0,0.210465755177,0.0276502775601,0.0054753209624,0.607442906744,0.579750358881,0.579617146196,0.614111447993,0.342307692308,0.428624260355,0.461168639053,0.312587412587,0.660301971857,0.594728708182,0.56395745168,0.689632393481,0.48681795915,0.554165772595,0.572368975157,0.463479210515,0.309882512592,0.380204731758,0.407400908363,0.284419776028,1.02599743093,1.10330004961,1.10724855673,1.00839818455,2.0222158095,-0.399248111913,-0.338224787927,-0.332283605323,-0.423072647454,0.63316741518,0.601744442883,0.597527319318,0.646439134563,0.924328248858,0.909336963506,0.90500810923,0.929223638536,5.50454545455,5.4774408284,5.4774408284,5.50559440559,0.875546941676,0.936181585602,0.91981336723,0.863864905232,1.67305626192,1.68662126129,1.65407688259,1.70171695437,0.50392916524,0.528723062043,0.528899630396,0.50357609174
3,20,3025,82.0,247.0,1.04685137019,0.0,1.0,1.0,0.785398163397,63.4342863869,76.3675323681,28.0,9.67272727273,9.0,54.0,63.4342863869,0.0,220.0,1.0,0.660416601993,1.32836926991e-17,0.203832284566,2.13546978309e-17,3.44704615297e-18,7.12763755384e-18,0.0466314582863,1.18865558257e-16,0.047380800567,3.75655139223e-18,9.26440509642e-18,2.4074173046e-18,0.0271974135947,8.03094862627e-17,0.0264155465789,3.86000127336e-18,1.99477249332e-18,6.48632591846e-18,1.28966407705e-17,3.78312236723e-18,0.0170395276996,4.15302130903e-17,0.0162138118532,1.076596454e-17,0.0169963725292,4.46932865182e-19,1.75338868852e-18,1.00778158309e-17,1.21796139898e-18,3.54087190567e-18,4.01119526721,2.00825054053,0.322328191115,1.0545305018,0.523949117245,0.0886396581773,1.1503624015,0.000366216525435,3.05180437863e-05,0.94266837601,0.000488288700581,0.00283817807212,0.000410368787858,0.000380285091406,0.000396734569222,0.000335698481649,0.0,3.11568798192e-05,0.000169057494329,0.000427252613008,81.0723978299,247.167862686,82.0,247.0,79.0,252.0,20,0.0434683,0.102377,0.345223,0.508932,0.859421392404,0.629449273437,1.09236416832,1.08112321874,0.77439264323,0.646496736951,0.111289246047,0.00403468347987,0.490528876718,0.467536861892,0.461818290238,0.495706880532,0.34020979021,0.373520710059,0.439349112426,0.332517482517,0.365297804449,0.330041988528,0.212581169075,0.379161886067,0.53261439683,0.565466454593,0.604791231066,0.521182460028,0.299224778718,0.323625310738,0.378684547985,0.294041151157,1.11501036027,1.160871336,1.17719367395,1.10417425885,2.53019782829,-0.273906654034,-0.246113121514,-0.222443621482,-0.289758122533,0.546178762226,0.527462739109,0.505471278137,0.558768728862,0.910177418155,0.90045652476,0.892371502403,0.913319608727,3.59895104895,3.58357988166,3.58284023669,3.59965034965,0.942071397332,0.972873131336,0.966701740626,0.935457846244,0.73181708152,0.741535113441,0.676569447848,0.738671206416,0.268320578023,0.278547998144,0.279410187844,0.267901975647
3,21,3025,82.0,302.0,1.04685137019,0.0,1.0,1.0,0.785398163397,63.4342863869,76.3675323681,28.0,9.67272727273,9.0,54.0,63.4342863869,0.0,220.0,1.0,0.660416601993,1.32836926991e-17,0.203832284566,2.13546978309e-17,3.44704615297e-18,7.12763755384e-18,0.0466314582863,1.18865558257e-16,0.047380800567,3.75655139223e-18,9.26440509642e-18,2.4074173046e-18,0.0271974135947,8.03094862627e-17,0.0264155465789,3.86000127336e-18,1.99477249332e-18,6.48632591846e-18,1.28966407705e-17,3.78312236723e-18,0.0170395276996,4.15302130903e-17,0.0162138118532,1.076596454e-17,0.0169963725292,4.46932865182e-19,1.75338868852e-18,1.00778158309e-17,1.21796139898e-18,3.54087190567e-18,4.82671853428,4.17934347405,3.85908726914,1.67562621497,0.912730183988,0.0894026092719,1.33409628435,0.000381475547329,3.05180437863e-05,0.255222600194,0.000503547722474,0.00564583810046,0.000413900968852,0.000441023565075,0.000411993591115,0.000350957503542,0.0,3.1071550423e-05,0.000307218623128,0.000442511634901,81.7448015559,301.99648862,82.0,302.0,84.0,303.0,21,0.0543296,0.184732,0.320279,0.44066,1.07416366379,1.13580035409,1.01343541013,0.936092034485,1.41925130656,0.273670538967,0.0764691384756,0.00876032430223,0.828647122109,0.805747457197,0.796591615315,0.81882757103,0.255244755245,0.348372781065,0.326923076923,0.292307692308,0.32009608145,0.120644942126,0.174787822547,0.221370306976,0.342749095942,0.39752750989,0.428248046481,0.372725485921,0.24209203384,0.327570266272,0.303481473863,0.275570932564,0.497994774109,0.54672514169,0.552699345237,0.514597925799,3.15284010333,-0.164876193103,-0.0716389249166,-0.0505672369748,-0.103693143562,0.292570464049,0.199519037239,0.168125741732,0.233931154661,0.953756181204,0.94395661847,0.937662540985,0.948695312026,2.17202797203,2.18195266272,2.18195266272,2.17202797203,0.419852252181,0.455128965002,0.462434516449,0.432161079052,0.495581202015,0.443964234446,0.465413938588,0.458518264952,0.187706489315,0.198084253878,0.198084253878,0.187706489315
3,22,3025,82.0,357.0,1.04685137019,0.0,1.0,1.0,0.785398163397,63.4342863869,76.3675323681,28.0,9.67272727273,9.0,54.0,63.4342863869,0.0,220.0,1.0,0.660416601993,1.32836926991e-17,0.203832284566,2.13546978309e-17,3.44704615297e-18,7.12763755384e-18,0.0466314582863,1.18865558257e-16,0.047380800567,3.75655139223e-18,9.26440509642e-18,2.4074173046e-18,0.0271974135947,8.03094862627e-17,0.0264155465789,3.86000127336e-18,1.99477249332e-18,6.48632591846e-18,1.28966407705e-17,3.78312236723e-18,0.0170395276996,4.15302130903e-17,0.0162138118532,1.076596454e-17,0.0169963725292,4.46932865182e-19,1.75338868852e-18,1.00778158309e-17,1.21796139898e-18,3.54087190567e-18,3.95029553392,6.20352144398,5.21939023204,3.89415029287,2.56679166475,0.0902418554761,1.44042115123,0.000366216525435,3.05180437863e-05,3.18958600028,0.000488288700581,0.00958266574889,0.000417786367945,0.000476172281398,0.000411993591115,0.000335698481649,0.0,3.06039380581e-05,0.0006222660293,0.000442511634901,78.8331002631,357.379743216,82.0,357.0,71.0,359.0,22,0.00778624,0.259138,0.320568,0.412507,0.153943559602,1.59328001271,1.01435079267,0.876287434752,1.61528682933,1.24975125854,0.28839482958,0.00779249802122,0.889583842731,0.869008711617,0.882732080022,0.886965866302,0.230769230769,0.39349112426,0.284763313609,0.263636363636,0.506478579821,0.203122965953,0.423312672729,0.436189165432,0.271809191562,0.324005785968,0.286732408707,0.272563556598,0.221724289696,0.376544938903,0.273732099716,0.254187979852,0.37954922246,0.43268380318,0.400083699149,0.387976503407,1.54532442207,-0.273794340081,-0.120307638301,-0.261931073443,-0.235466715608,0.336801323831,0.232122761437,0.33704618177,0.313633277585,0.964762838971,0.956514787834,0.962718790908,0.965374510289,2.16013986014,2.16937869822,2.16937869822,2.16013986014,0.321285657151,0.360591939154,0.336641491497,0.325287555089,0.704425155264,0.594091921676,0.702819732327,0.671558022397,0.233798596508,0.246895761484,0.246895761484,0.233798596508
3,23,3025,82.0,412.0,1.04685137019,0.0,1.0,1.0,0.785398163397,63.4342863869,76.3675323681,28.0,9.67272727273,9.0,54.0,63.4342863869,0.0,220.0,1.0,0.660416601993,1.32836926991e-17,0.203832284566,2.13546978309e-17,3.44704615297e-18,7.12763755384e-18,0.0466314582863,1.18865558257e-16,0.047380800567,3.75655139223e-18,9.26440509642e-18,2.4074173046e-18,0.0271974135947,8.03094862627e-17,0.0264155465789,3.86000127336e-18,1.99477249332e-18,6.48632591846e-18,1.28966407705e-17,3.78312236723e-18,0.0170395276996,4.15302130903e-17,0.0162138118532,1.076596454e-17,0.0169963725292,4.46932865182e-19,1.75338868852e-18,1.00778158309e-17,1.21796139898e-18,3.54087190567e-18,3.82223341307,2.65265013219,1.53972050862,0.70628226111,1.57119476268,0.0878309300169,1.21202410897,0.000381475547329,3.05180437863e-05,0.897964510094,0.000503547722474,0.00247196154669,0.000406624676004,0.000400669126933,0.000411993591115,0.000335698481649,0.0,2.91312224248e-05,0.000198238006627,0.000438696879428,81.1192874229,412.175173108,82.0,412.0,71.0,411.0,23,0.00711324,0.175816,0.337316,0.479754,0.140637674923,1.08098462451,1.06734368077,1.01914135896,1.29672123146,0.555659978537,0.0401389958547,0.00810613968538,0.643214338109,0.609288288663,0.608141893666,0.646165338158,0.507692307692,0.582840236686,0.539201183432,0.360839160839,0.29456011932,0.234150442437,0.291491970224,0.498612977368,0.476699637531,0.539590424637,0.539718392524,0.440631641427,0.470440608343,0.531948614369,0.490618763349,0.334290674361,0.962401947874,1.04247108793,1.05053932123,0.949683013387,2.96675380416,-0.380982969134,-0.313495859287,-0.300443114682,-0.402379612808,0.6035260511,0.566823398729,0.556999033808,0.616613346291,0.92969852845,0.916937375942,0.916414938929,0.935684966617,3.92657342657,3.92233727811,3.92233727811,3.92657342657,0.80125675804,0.87083636323,0.867328613087,0.802006493564,0.931671475378,0.939234773817,0.982873827072,1.07852462223,0.359840945768,0.380518752626,0.380518752626,0.359840945768
3,24,3025,82.0,467.0,1.04685137019,0.0,1.0,1.0,0.785398163397,63.4342863869,76.3675323681,28.0,9.67272727273,9.0,54.0,63.4342863869,0.0,220.0,1.0,0.660416601993,1.32836926991e-17,0.203832284566,2.13546978309e-17,3.44704615297e-18,7.12763755384e-18,0.0466314582863,1.18865558257e-16,0.047380800567,3.75655139223e-18,9.26440509642e-18,2.4074173046e-18,0.0271974135947,8.03094862627e-17,0.0264155465789,3.86000127336e-18,1.99477249332e-18,6.48632591846e-18,1.28966407705e-17,3.78312236723e-18,0.0170395276996,4.15302130903e-17,0.0162138118532,1.076596454e-17,0.0169963725292,4.46932865182e-19,1.75338868852e-18,1.00778158309e-17,1.21796139898e-18,3.54087190567e-18,3.06779615724,1.76906015339,1.10232222549,0.649368001924,0.0,0.087968261214,1.14201571653,0.000381475547329,3.05180437863e-05,0.312202761499,0.000473029678687,0.00160219729878,0.000407260468583,0.000377525856703,0.000411993591115,0.000335698481649,0.0,2.71976101616e-05,0.000151824166052,0.000427252613008,82.0888805751,466.700716175,82.0,467.0,90.0,464.0,24,0.00888547,0.129247,0.351755,0.510113,0.175676706819,0.794655928858,1.11303085999,1.08363291437,2.0262175584,0.3938695642,0.026553771044,0.00661331784868,0.201732847572,0.19140419847,0.190820743321,0.199674067192,0.802447552448,0.868343195266,1.01664201183,0.791258741259,0.358430961971,0.328531125397,0.213724118785,0.367088033098,0.881624094466,0.93208723501,0.962837609518,0.87694929372,0.523323756663,0.548181414341,0.660801524588,0.522383857401,1.87325430092,1.9480382673,1.95762472468,1.89301969431,2.81898769943,-0.215826431368,-0.166106442789,-0.157892881285,-0.199552114691,0.603801595895,0.545332937742,0.534212783964,0.585575842932,0.758779237517,0.743284645994,0.736780845647,0.763614580723,4.92132867133,4.90902366864,4.90643491124,4.91433566434,1.43743681808,1.47217914066,1.45971564046,1.47769971401,1.69905557729,1.71805466808,1.56927811854,1.70909518803,0.625278008705,0.646565683975,0.646212820805,0.624951220109
3,25,3025,82.0,522.0,1.04685137019,0.0,1.0,1.0,0.785398163397,63.4342863869,76.3675323681,28.0,9.67272727273,9.0,54.0,63.4342863869,0.0,220.0,1.0,0.660416601993,1.32836926991e-17,0.203832284566,2.13546978309e-17,3.44704615297e-18,7.12763755384e-18,0.0466314582863,1.18865558257e-16,0.047380800567,3.75655139223e-18,9.26440509642e-18,2.4074173046e-18,0.0271974135947,8.03094862627e-17,0.0264155465789,3.86000127336e-18,1.99477249332e-18,6.48632591846e-18,1.28966407705e-17,3.78312236723e-18,0.0170395276996,4.15302130903e-17,0.0162138118532,1.076596454e-17,0.0169963725292,4.46932865182e-19,1.75338868852e-18,1.00778158309e-17,1.21796139898e-18,3.54087190567e-18,4.56785045232,3.66974765668,1.28478588932,1.14383365098,0.0,0.0894789043814,1.22330052662,0.000381475547329,3.05180437863e-05,0.391992471312,0.000488288700581,0.00491340504959,0.000414254186951,0.000404396868303,0.000411993591115,0.000320439459756,0.0,2.89456144267e-05,0.000261293331657,0.000442511634901,82.1924185175,522.341516049,82.0,522.0,87.0,527.0,25,0.0225401,0.160462,0.333546,0.483452,0.445645361274,0.986581344945,1.05541334273,1.02699661387,1.71778100537,0.500355558412,0.0290811442659,0.00415109714061,0.908779891437,0.90163487798,0.894745019432,0.906840921316,0.26993006993,0.26849112426,0.30399408284,0.262237762238,0.173120034514,0.221602691851,0.118674122179,0.196683971355,0.229361951595,0.245390808467,0.266488990079,0.238221190918,0.263005036921,0.260873656385,0.294461853577,0.255195853098,0.302006968699,0.317730386673,0.329839668359,0.302928015105,3.53351561458,-0.143854492228,-0.135256761654,-0.0641880125151,-0.138193708452,0.213853542891,0.212240937754,0.147092737953,0.209699475426,0.972015102911,0.969744370666,0.966432657121,0.971037031209,2.10699300699,2.11316568047,2.11316568047,2.10699300699,0.259177849081,0.273933330386,0.285189009603,0.260956168795,0.38295809086,0.421365126396,0.385862167816,0.390650398552,0.163222040198,0.172464062664,0.172464062664,0.163222040198
